id_siniestro,codigo_siniestro,score_reglas,ml_proba,ml_threshold,ml_alerta,anom_score_0_1,score_final,semaforo,explicacion,cobertura,sucursal,id_proveedor,etiqueta_fraude_simulada
sin-adbee246,SIN-2026-0873,12,0.5067738218231896,0.75,0,0.290015128617603,25,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.51 | Anomalía=0.29,ROBO,QUITO,prov-5184cb01,0
sin-4a4ce25f,SIN-2026-0874,11,0.09064230499756094,0.75,0,0.2372131005641473,15,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.09 | Anomalía=0.24,CHOQUE,CUENCA,prov-b28e0eb3,0
sin-fe47f33b,SIN-2026-0875,12,0.4457131612142997,0.75,0,0.27859588869407453,24,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.45 | Anomalía=0.28,DAÑOS,QUITO,prov-e093cb82,0
sin-aae69cde,SIN-2026-0876,15,0.1989360074912651,0.75,0,0.44229355037833995,23,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.20 | Anomalía=0.44,ROBO,GUAYAQUIL,prov-7e95704f,0
sin-9589ecc2,SIN-2026-0877,16,0.32244222538948497,0.75,0,0.22809083623197096,25,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.32 | Anomalía=0.23,ROBO,GUAYAQUIL,prov-24e38d8f,0
sin-801938a7,SIN-2026-0878,12,0.26672147517488676,0.75,0,0.2305391013536389,20,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.27 | Anomalía=0.23,CHOQUE,MANTA,prov-c70782ce,0
sin-35aad44e,SIN-2026-0879,11,0.18805175858582227,0.75,0,0.013829046733849616,15,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.19 | Anomalía=0.01,ROBO,CUENCA,prov-7d13740f,0
sin-9a1a80af,SIN-2026-0880,11,0.05960583768523259,0.75,0,0.055669915452664746,13,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.06 | Anomalía=0.06,ROBO,CUENCA,prov-5184cb01,0
sin-0eb82762,SIN-2026-0881,12,0.36211255441913004,0.75,0,0.16182203356630157,21,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.36 | Anomalía=0.16,DAÑOS,MANTA,prov-57a6ab33,0
sin-14822dd8,SIN-2026-0882,8,0.13437364615260167,0.75,0,0.5590110523499063,16,VERDE,RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.13 | Anomalía=0.56,ROBO,QUITO,prov-1f044dba,0
sin-b6b8daef,SIN-2026-0883,20,0.8442806627393016,0.75,1,0.555518960053279,42,AMARILLO,Borde de vigencia 11–30d (+4) | Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.84 (alerta) | Anomalía=0.56,ROBO,GUAYAQUIL,prov-1827e2a3,1
sin-f61bc864,SIN-2026-0884,8,0.10479224651776346,0.75,0,0.05572938048836258,11,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.10 | Anomalía=0.06,CHOQUE,MANTA,prov-3b49193b,0
sin-bfe2c077,SIN-2026-0885,20,0.9455104054063828,0.75,1,0.6122090995001062,45,AMARILLO,Docs incompletos (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.95 (alerta) | Anomalía=0.61,ROBO,QUITO,prov-e093cb82,1
sin-24a6754c,SIN-2026-0886,12,0.5047558621140534,0.75,0,0.1327800746232339,23,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.50 | Anomalía=0.13,DAÑOS,CUENCA,prov-b0d3cc8d,0
sin-a71ec1e5,SIN-2026-0887,8,0.13363612991145152,0.75,0,0.27923992279311743,13,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.13 | Anomalía=0.28,DAÑOS,CUENCA,prov-249f3d32,0
sin-d9a80e24,SIN-2026-0888,18,0.07702329063712235,0.75,0,0.09961942099783015,21,VERDE,RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.08 | Anomalía=0.10,ROBO,CUENCA,prov-0776898a,0
sin-786fbffa,SIN-2026-0889,8,0.1137998999160802,0.75,0,0.054917833952431,11,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.11 | Anomalía=0.05,CHOQUE,QUITO,prov-013f1a2d,0
sin-8859f704,SIN-2026-0890,16,0.638384701923558,0.75,0,0.19483514920568978,31,VERDE,Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.87) (+8) | ML prob=0.64 | Anomalía=0.19,ROBO,MANTA,prov-4fff042a,0
sin-92d79b1d,SIN-2026-0891,19,0.9338988354306991,0.75,1,0.3190698924569634,41,AMARILLO,Reporte tardío 4–7d (+3) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.93 (alerta) | Anomalía=0.32,CHOQUE,CUENCA,prov-5ddd5177,1
sin-3f491d6f,SIN-2026-0892,18,0.042298176884770625,0.75,0,0.5800683299883289,25,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.04 | Anomalía=0.58,DAÑOS,MANTA,prov-026bdcdd,0
sin-e2d91904,SIN-2026-0893,8,0.06874814801003074,0.75,0,0.20044153985185056,11,VERDE,RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.07 | Anomalía=0.20,ROBO,QUITO,prov-b6b79676,0
sin-1b0e5c9f,SIN-2026-0894,8,0.03685213721068477,0.75,0,0.22357314968080244,11,VERDE,RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.04 | Anomalía=0.22,ROBO,GUAYAQUIL,prov-b0d3cc8d,0
sin-9d793ee3,SIN-2026-0895,18,0.026055786579282744,0.75,0,0.6178619731187023,25,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.03 | Anomalía=0.62,ROBO,GUAYAQUIL,prov-b6b79676,0
sin-14313570,SIN-2026-0896,15,0.7118323062314955,0.75,0,0.1618407183364519,31,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.89) (+8) | ML prob=0.71 | Anomalía=0.16,DAÑOS,QUITO,prov-0aa23277,0
sin-8f028469,SIN-2026-0897,11,0.10514716508214873,0.75,0,0.2795580865938127,16,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.11 | Anomalía=0.28,DAÑOS,CUENCA,prov-b845ba48,0
sin-aeab048e,SIN-2026-0898,11,0.19136122305948225,0.75,0,0.20361055700453795,17,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.19 | Anomalía=0.20,ROBO,QUITO,prov-d0f96c49,0
sin-6676ae53,SIN-2026-0899,8,0.25933576787883394,0.75,0,0.5241171240149396,18,VERDE,RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.26 | Anomalía=0.52,ROBO,GUAYAQUIL,prov-b0d3cc8d,0
sin-2bb3fb20,SIN-2026-0900,12,0.13031515561826987,0.75,0,0.2050585092642335,17,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.13 | Anomalía=0.21,DAÑOS,QUITO,prov-b0d3cc8d,1
sin-c2f4c843,SIN-2026-0901,12,0.31780137645170303,0.75,0,0.19334881130304668,20,VERDE,Borde de vigencia 11–30d (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.32 | Anomalía=0.19,CHOQUE,GUAYAQUIL,prov-e9ff4cf2,0
sin-5cf549db,SIN-2026-0902,19,0.5427296318612395,0.75,0,0.28328303803818017,33,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.54 | Anomalía=0.28,ROBO,MANTA,prov-1827e2a3,0
sin-5e628877,SIN-2026-0903,8,0.12605991903799746,0.75,0,0.15529117898870198,12,VERDE,RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.13 | Anomalía=0.16,DAÑOS,QUITO,prov-b0d3cc8d,0
sin-7a96c74f,SIN-2026-0904,15,0.3429463165480176,0.75,0,0.31271301728582585,25,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.34 | Anomalía=0.31,DAÑOS,QUITO,prov-5ddd5177,0
sin-171614ea,SIN-2026-0905,12,0.2231127439933361,0.75,0,0.1495289473101009,18,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.22 | Anomalía=0.15,CHOQUE,MANTA,prov-dcd901e4,0
sin-09fcae50,SIN-2026-0906,11,0.27993786377044705,0.75,0,0.06672532349438134,17,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.28 | Anomalía=0.07,CHOQUE,QUITO,prov-7d13740f,0
sin-bee0639a,SIN-2026-0907,12,0.30229964950710014,0.75,0,0.24011434876438956,20,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.30 | Anomalía=0.24,DAÑOS,MANTA,prov-7d13740f,0
sin-40753c7b,SIN-2026-0908,23,0.9421334140265707,0.75,1,0.8880158526386784,51,AMARILLO,Borde de vigencia 11–30d (+4) | Historial asegurado >=3 (+8) | Reclamo >=70% suma asegurada (+3) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.94 (alerta) | Anomalía=0.89,ROBO,CUENCA,prov-b0d3cc8d,1
sin-de37cdce,SIN-2026-0909,19,0.974615173950585,0.75,1,0.39175083239326036,42,AMARILLO,Reporte tardío 4–7d (+3) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.97 (alerta) | Anomalía=0.39,CHOQUE,MANTA,prov-89589486,1
sin-a8044986,SIN-2026-0910,18,0.07132454051512914,0.75,0,0.14536419866977024,21,VERDE,RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.07 | Anomalía=0.15,CHOQUE,CUENCA,prov-0776898a,0
sin-5bf0f02b,SIN-2026-0911,8,0.1372915659563179,0.75,0,0.14019385546163185,12,VERDE,RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.14 | Anomalía=0.14,DAÑOS,QUITO,prov-1f044dba,0
sin-a926e485,SIN-2026-0912,12,0.59857564038894,0.75,0,0.10070971103299016,25,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.60 | Anomalía=0.10,CHOQUE,QUITO,prov-f079cfd7,0
sin-bcf6bc30,SIN-2026-0913,11,0.14277096991122087,0.75,0,0.14355234827447863,15,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.14 | Anomalía=0.14,DAÑOS,GUAYAQUIL,prov-b0d3cc8d,0
sin-7659f9fd,SIN-2026-0914,12,0.6671161194412575,0.75,0,0.28374944269699814,28,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.67 | Anomalía=0.28,CHOQUE,GUAYAQUIL,prov-b0d3cc8d,1
sin-5daa73b1,SIN-2026-0915,11,0.19147964154381708,0.75,0,0.250249056134928,17,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.19 | Anomalía=0.25,DAÑOS,MANTA,prov-5ddd5177,0
sin-85286e11,SIN-2026-0916,8,0.04729060687335353,0.75,0,0.041137913884290604,9,VERDE,RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.05 | Anomalía=0.04,CHOQUE,MANTA,prov-3b49193b,0
sin-3a21eebe,SIN-2026-0917,12,0.2538856166622017,0.75,0,0.07450202274254246,18,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.25 | Anomalía=0.07,ROBO,GUAYAQUIL,prov-d8cc4eb4,0
sin-05b45d28,SIN-2026-0918,8,0.10413773920330341,0.75,0,0.1843761913333851,12,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.10 | Anomalía=0.18,DAÑOS,GUAYAQUIL,prov-1f044dba,0
sin-dd30dac4,SIN-2026-0919,11,0.13383118617254294,0.75,0,0.23900485742976368,16,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.13 | Anomalía=0.24,CHOQUE,GUAYAQUIL,prov-0ac26afb,0
sin-76a3688c,SIN-2026-0920,12,0.08357953994299938,0.75,0,0.2849656759641046,17,VERDE,Borde de vigencia 11–30d (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.08 | Anomalía=0.28,DAÑOS,QUITO,prov-d0f96c49,0
sin-9f5cc85b,SIN-2026-0921,12,0.09583305934625294,0.75,0,0.10804062486890115,15,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.10 | Anomalía=0.11,CHOQUE,CUENCA,prov-43287921,0
sin-4fb19772,SIN-2026-0922,12,0.30178268365915045,0.75,0,0.03493855342300935,18,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.30 | Anomalía=0.03,ROBO,GUAYAQUIL,prov-ea7fe3bc,0
sin-b5962404,SIN-2026-0923,22,0.2569880347589333,0.75,0,0.3206489711087539,30,VERDE,RF-03: Proveedor en lista restrictiva (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.26 | Anomalía=0.32,DAÑOS,QUITO,prov-0776898a,0
sin-50740c7f,SIN-2026-0924,15,0.36769289939009175,0.75,0,0.058442505996694386,23,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.37 | Anomalía=0.06,ROBO,QUITO,prov-0aa23277,0
sin-8c640912,SIN-2026-0925,12,0.44762008839483697,0.75,0,0.0507473836501723,21,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.45 | Anomalía=0.05,CHOQUE,QUITO,prov-b72e8592,0
sin-59a34388,SIN-2026-0926,11,0.27797771623679485,0.75,0,0.08889148264771918,17,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.28 | Anomalía=0.09,DAÑOS,CUENCA,prov-e9ff4cf2,0
sin-6f1cee12,SIN-2026-0927,12,0.3976751157594543,0.75,0,0.2342393556436344,22,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.40 | Anomalía=0.23,DAÑOS,GUAYAQUIL,prov-d3fcaebd,0
sin-0c217eb2,SIN-2026-0928,8,0.13382061222737893,0.75,0,0.39585755088973235,15,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.13 | Anomalía=0.40,ROBO,GUAYAQUIL,prov-1827e2a3,0
sin-f4a9d4a3,SIN-2026-0929,8,0.02620007754538679,0.75,0,0.3364821470465584,12,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.03 | Anomalía=0.34,CHOQUE,CUENCA,prov-7d13740f,0
sin-f59ab73c,SIN-2026-0930,8,0.14019047940583493,0.75,0,0.29497238464161807,14,VERDE,RF-07: Narrativa similar (max_sim=0.88) (+8) | ML prob=0.14 | Anomalía=0.29,CHOQUE,MANTA,prov-0ac26afb,0
sin-49ec8281,SIN-2026-0931,15,0.5246043334256216,0.75,0,0.17310893440732125,27,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.52 | Anomalía=0.17,DAÑOS,GUAYAQUIL,prov-bae1157f,0
sin-cbe2a71b,SIN-2026-0932,16,0.7771926944333151,0.75,1,0.266059974821282,34,VERDE,Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.78 (alerta) | Anomalía=0.27,ROBO,CUENCA,prov-b28e0eb3,0
sin-6d97b72b,SIN-2026-0933,20,0.7363248651928929,0.75,0,0.290553267493386,38,VERDE,RF-06: Robo con reporte tardío >4d (+8) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.74 | Anomalía=0.29,ROBO,QUITO,prov-ea7fe3bc,0
sin-fc819e0c,SIN-2026-0934,12,0.37485811229641236,0.75,0,0.07300416969350985,20,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.37 | Anomalía=0.07,ROBO,QUITO,prov-24e38d8f,0
sin-11f5c37e,SIN-2026-0935,19,0.6951338805847641,0.75,0,0.1667020407556523,35,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.70 | Anomalía=0.17,DAÑOS,CUENCA,prov-026bdcdd,0
sin-644655b9,SIN-2026-0936,8,0.2207834819829408,0.75,0,0.08296773997789655,13,VERDE,RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.22 | Anomalía=0.08,DAÑOS,GUAYAQUIL,prov-bae1157f,0
sin-bd15d367,SIN-2026-0937,11,0.0800815300783415,0.75,0,0.0642530216655477,13,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.08 | Anomalía=0.06,DAÑOS,GUAYAQUIL,prov-dcd901e4,0
sin-2e03e14d,SIN-2026-0938,18,0.03211931664510239,0.75,0,0.854029602119938,27,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.03 | Anomalía=0.85,ROBO,MANTA,prov-b0d3cc8d,0
sin-7d582022,SIN-2026-0939,16,0.6132797112978038,0.75,0,0.12419095958444142,30,VERDE,Borde de vigencia 11–30d (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.61 | Anomalía=0.12,DAÑOS,CUENCA,prov-b6b79676,0
sin-9ba6b463,SIN-2026-0940,12,0.37970861992553734,0.75,0,0.242147089715055,22,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.38 | Anomalía=0.24,CHOQUE,CUENCA,prov-5184cb01,0
sin-4352ad0d,SIN-2026-0941,8,0.07922949630208208,0.75,0,0.11421965660228016,11,VERDE,RF-07: Narrativa similar (max_sim=0.88) (+8) | ML prob=0.08 | Anomalía=0.11,ROBO,GUAYAQUIL,prov-43287921,0
sin-b9877328,SIN-2026-0942,12,0.39656375694379187,0.75,0,0.1427677121748152,21,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.40 | Anomalía=0.14,ROBO,QUITO,prov-48386eb3,0
sin-78da2d25,SIN-2026-0943,8,0.0677895500547475,0.75,0,0.2690778328924248,12,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.07 | Anomalía=0.27,ROBO,MANTA,prov-5184cb01,0
sin-0493f06e,SIN-2026-0944,8,0.18264792078523884,0.75,0,0.05763030253604632,12,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.18 | Anomalía=0.06,DAÑOS,CUENCA,prov-57a6ab33,0
sin-50f93ff6,SIN-2026-0945,15,0.1411101626845439,0.75,0,0.22260295847526257,20,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.14 | Anomalía=0.22,CHOQUE,QUITO,prov-d0f96c49,0
sin-992846e7,SIN-2026-0946,22,0.11706889799153081,0.75,0,0.19710125140660684,26,VERDE,Borde de vigencia 11–30d (+4) | RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.12 | Anomalía=0.20,CHOQUE,MANTA,prov-0776898a,0
sin-319e666c,SIN-2026-0947,12,0.03619261702277186,0.75,0,0.1600395809723448,14,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.04 | Anomalía=0.16,CHOQUE,MANTA,prov-daaaf317,0
sin-dc2b2441,SIN-2026-0948,8,0.06328130675272596,0.75,0,0.3053733794158672,12,VERDE,RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.06 | Anomalía=0.31,ROBO,QUITO,prov-cd675ee2,0
sin-110fd096,SIN-2026-0949,8,0.04882441531833758,0.75,0,0.2361588552887287,11,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.05 | Anomalía=0.24,ROBO,QUITO,prov-b6b79676,0
sin-5efaa5f6,SIN-2026-0950,11,0.27404743042398555,0.75,0,0.2504120156608638,19,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.27 | Anomalía=0.25,CHOQUE,QUITO,prov-67084ff8,0
sin-1611e734,SIN-2026-0951,12,0.3360160862859613,0.75,0,0.08580899628276899,20,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.34 | Anomalía=0.09,CHOQUE,GUAYAQUIL,prov-d8cc4eb4,0
sin-452bab18,SIN-2026-0952,22,0.4992607283182176,0.75,0,0.4466812625513091,36,VERDE,Borde de vigencia 11–30d (+4) | RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.50 | Anomalía=0.45,ROBO,CUENCA,prov-0776898a,0
sin-1d29f1ad,SIN-2026-0953,8,0.35817351572336764,0.75,0,0.5219119939477711,20,VERDE,RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.36 | Anomalía=0.52,ROBO,QUITO,prov-daaaf317,0
sin-b14ebd52,SIN-2026-0954,15,0.2709459738389774,0.75,0,0.2198904778519356,23,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.27 | Anomalía=0.22,ROBO,MANTA,prov-89589486,0
sin-cda75efc,SIN-2026-0955,12,0.11080551872293239,0.75,0,0.24726350522091073,17,VERDE,Borde de vigencia 11–30d (+4) | RF-07: Narrativa similar (max_sim=0.87) (+8) | ML prob=0.11 | Anomalía=0.25,CHOQUE,GUAYAQUIL,prov-d8cc4eb4,0
sin-68b499c5,SIN-2026-0956,11,0.032136614130909576,0.75,0,0.2694017254851073,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.03 | Anomalía=0.27,CHOQUE,MANTA,prov-b6b79676,0
sin-9bf9e29a,SIN-2026-0957,12,0.06352611353591968,0.75,0,0.2502105479828297,16,VERDE,Borde de vigencia 11–30d (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.06 | Anomalía=0.25,DAÑOS,GUAYAQUIL,prov-24e38d8f,0
sin-fbad550f,SIN-2026-0958,12,0.518155792204998,0.75,0,0.039320313256610215,23,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.52 | Anomalía=0.04,DAÑOS,QUITO,prov-e90c55e9,0
sin-5a1d4756,SIN-2026-0959,15,0.6011593577414369,0.75,0,0.20033962889387413,29,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.60 | Anomalía=0.20,DAÑOS,MANTA,prov-d8cc4eb4,0
sin-20dc0827,SIN-2026-0960,8,0.19815092656176447,0.75,0,0.012874687979766647,12,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.20 | Anomalía=0.01,DAÑOS,GUAYAQUIL,prov-ea7fe3bc,0
sin-d8c4a494,SIN-2026-0961,8,0.21408740969223747,0.75,0,0.14932423410011214,14,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.21 | Anomalía=0.15,DAÑOS,MANTA,prov-b28e0eb3,0
sin-5df3a195,SIN-2026-0962,25,0.27743991339666246,0.75,0,0.6516253183428947,37,VERDE,Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.28 | Anomalía=0.65,DAÑOS,QUITO,prov-026bdcdd,0
sin-eca0eee2,SIN-2026-0963,21,0.05190258289708689,0.75,0,0.7314610281435325,29,VERDE,Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.05 | Anomalía=0.73,DAÑOS,CUENCA,prov-e093cb82,0
sin-aa9e9a7a,SIN-2026-0964,12,0.5655245824682561,0.75,0,0.2803216990281333,26,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.57 | Anomalía=0.28,CHOQUE,CUENCA,prov-b72e8592,0
sin-a1b6612d,SIN-2026-0965,11,0.2983079624516426,0.75,0,0.05844595898107115,18,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.30 | Anomalía=0.06,DAÑOS,MANTA,prov-24e38d8f,0
sin-dcd24bf5,SIN-2026-0966,8,0.1375655818106334,0.75,0,0.31667092807937586,14,VERDE,RF-07: Narrativa similar (max_sim=0.87) (+8) | ML prob=0.14 | Anomalía=0.32,ROBO,QUITO,prov-67084ff8,0
sin-159d31b2,SIN-2026-0967,8,0.0386658678438836,0.75,0,0.14330954324909945,10,VERDE,RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.04 | Anomalía=0.14,ROBO,CUENCA,prov-48386eb3,0
sin-d2dde0e5,SIN-2026-0968,19,0.9392037985142236,0.75,1,0.7218496703253217,45,AMARILLO,Reporte tardío 4–7d (+3) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.94 (alerta) | Anomalía=0.72,ROBO,MANTA,prov-dcd901e4,1
sin-42a548a2,SIN-2026-0969,12,0.32820829384448547,0.75,0,0.26313389052920594,21,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.33 | Anomalía=0.26,CHOQUE,MANTA,prov-c70782ce,0
